root,f_name,f_number,zp,mw_corr,mw_ebv,nobj,e10,e50,e90
macs1423-clu-grizli-v6.1-fix,f115wn_tot_1,309,0.856382,1.0198491,0.0229,3975,2.678757,3.685072,8.662074
macs1423-clu-grizli-v6.1-fix,f125w_tot_1,203,0.936595,1.0172791,0.0229,4071,7.856901,11.1548605,25.459259
macs1423-clu-grizli-v6.1-fix,f140w_tot_1,204,0.950706,1.0144893,0.0229,4106,7.6885695,10.957166,24.512438
macs1423-clu-grizli-v6.1-fix,f150w_tot_1,365,0.855205,1.0127608,0.0229,9122,2.4122896,3.5273197,8.238105
macs1423-clu-grizli-v6.1-fix,f150wn_tot_1,310,0.864872,1.0128709,0.0229,3970,2.834534,3.9247565,9.455611
macs1423-clu-grizli-v6.1-fix,f160w_tot_1,205,0.969051,1.0122067,0.0229,4176,7.9958625,11.409892,26.215677
macs1423-clu-grizli-v6.1-fix,f200w_tot_1,366,0.897251,1.0083865,0.0229,9126,1.9821646,2.9257026,7.239646
macs1423-clu-grizli-v6.1-fix,f200wn_tot_1,311,0.887721,1.0083674,0.0229,3970,2.6324444,3.6723392,9.604842
macs1423-clu-grizli-v6.1-fix,f277w_tot_1,375,1.0,1.0053778,0.0229,9027,1.5304426,2.2554843,6.2607236
macs1423-clu-grizli-v6.1-fix,f350lpu_tot_1,339,1.0,1.0687498,0.0229,0,-1.0,-1.0,-1.0
macs1423-clu-grizli-v6.1-fix,f356w_tot_1,376,1.069043,1.0009921,0.0229,9021,1.4237009,2.09756,5.753194
macs1423-clu-grizli-v6.1-fix,f390wu_tot_1,210,1.135085,1.0996319,0.0229,1991,18.718664,25.763275,65.422554
macs1423-clu-grizli-v6.1-fix,f410m_tot_1,383,1.114135,1.0000001,0.0229,9034,2.6157413,3.788647,9.33586
macs1423-clu-grizli-v6.1-fix,f435w_tot_1,233,1.032893,1.0911348,0.0229,5977,3.1895566,4.5707946,8.329172
macs1423-clu-grizli-v6.1-fix,f444w_tot_1,377,1.132369,1.0000005,0.0229,9033,2.2855484,3.3052173,7.7668223
macs1423-clu-grizli-v6.1-fix,f475w_tot_1,234,0.957812,1.0820681,0.0229,4144,10.108154,14.34379,32.77448
macs1423-clu-grizli-v6.1-fix,f555w_tot_1,235,0.912794,1.0693873,0.0229,5298,7.301331,9.6562,18.390738
macs1423-clu-grizli-v6.1-fix,f606w_tot_1,236,0.870625,1.0612133,0.0229,5984,2.4685686,3.5707688,7.003958
macs1423-clu-grizli-v6.1-fix,f606wu_tot_1,214,0.94829,1.0615987,0.0229,4203,10.855444,14.294414,28.405691
macs1423-clu-grizli-v6.1-fix,f775w_tot_1,238,0.841463,1.0396962,0.0229,4183,15.503936,21.802612,49.38539
macs1423-clu-grizli-v6.1-fix,f814w_tot_1,239,0.822154,1.0370609,0.0229,5640,6.1828246,8.269739,18.516066
macs1423-clu-grizli-v6.1-fix,f850lp_tot_1,240,0.863875,1.0301331,0.0229,4928,18.657463,25.34342,50.7017
macs1423-ncf-grizli-v6.0-fix,f090w_tot_1,363,0.917397,1.025617,0.0194,8097,1.8931919,2.5195742,4.297897
macs1423-ncf-grizli-v6.0-fix,f115w_tot_1,364,0.861833,1.0166718,0.0194,8089,1.9039141,2.5282354,4.3849444
macs1423-ncf-grizli-v6.0-fix,f125w_tot_1,203,0.924706,1.0146192,0.0194,2763,7.013107,9.364203,18.80465
macs1423-ncf-grizli-v6.0-fix,f140m_tot_1,368,0.871823,1.0118623,0.0194,8042,3.577447,4.736991,7.8801246
macs1423-ncf-grizli-v6.0-fix,f150w_tot_1,365,0.852956,1.0108,0.0194,8094,1.6217647,2.1661334,3.8768842
macs1423-ncf-grizli-v6.0-fix,f150w2-f162m_tot_1,369,0.874104,1.009436,0.0194,8050,3.363101,4.4697924,7.532705
macs1423-ncf-grizli-v6.0-fix,f160w_tot_1,205,0.94906,1.0103315,0.0194,2816,7.9257846,10.717202,18.053818
macs1423-ncf-grizli-v6.0-fix,f182m_tot_1,370,0.892726,1.0078394,0.0194,8098,1.9541584,2.600684,4.6226435
macs1423-ncf-grizli-v6.0-fix,f210m_tot_1,371,0.912254,1.006528,0.0194,8095,2.1450791,2.8549416,5.0637884
macs1423-ncf-grizli-v6.0-fix,f250m_tot_1,379,0.998633,1.0051203,0.0194,8452,3.0245411,4.033209,7.043742
macs1423-ncf-grizli-v6.0-fix,f277w_tot_1,375,1.0,1.0045539,0.0194,8481,1.054035,1.4216844,2.8849962
macs1423-ncf-grizli-v6.0-fix,f300m_tot_1,380,1.014143,1.0040749,0.0194,8442,2.1004531,2.8071456,5.089493
macs1423-ncf-grizli-v6.0-fix,f335m_tot_1,381,1.049438,1.0015635,0.0194,8473,1.456783,1.9612265,3.732893
macs1423-ncf-grizli-v6.0-fix,f350lpu_tot_1,339,0.896058,1.0579782,0.0194,3831,6.559394,8.4765625,12.407478
macs1423-ncf-grizli-v6.0-fix,f360m_tot_1,382,1.072287,1.0000035,0.0194,8472,1.504309,2.0155058,3.8354096
macs1423-ncf-grizli-v6.0-fix,f410m_tot_1,383,1.113991,1.0000001,0.0194,8482,1.8314162,2.4391387,4.362084
macs1423-ncf-grizli-v6.0-fix,f435w_tot_1,233,1.0,1.0766883,0.0194,0,-1.0,-1.0,-1.0
macs1423-ncf-grizli-v6.0-fix,f438wu_tot_1,211,1.033943,1.0765182,0.0194,5705,6.0989604,9.351088,15.775239
macs1423-ncf-grizli-v6.0-fix,f444w_tot_1,377,1.13606,1.0000005,0.0194,8473,1.569578,2.069542,3.672621
macs1423-ncf-grizli-v6.0-fix,f606w_tot_1,236,1.0,1.051627,0.0194,0,-1.0,-1.0,-1.0
macs1423-ncf-grizli-v6.0-fix,f606wu_tot_1,214,0.906553,1.0519503,0.0194,5475,3.6185095,5.624829,10.099723
macs1423-ncf-grizli-v6.1-fix,f090w_tot_1,363,0.911587,1.025617,0.0194,7362,1.9436047,2.520661,4.408807
macs1423-ncf-grizli-v6.1-fix,f115w_tot_1,364,0.851788,1.0166718,0.0194,7360,1.9552066,2.52832,4.5303164
macs1423-ncf-grizli-v6.1-fix,f125w_tot_1,203,0.917185,1.0146192,0.0194,2515,7.108273,9.424414,18.983162
macs1423-ncf-grizli-v6.1-fix,f140m_tot_1,368,0.86406,1.0118623,0.0194,7318,3.6843617,4.7375283,8.056439
macs1423-ncf-grizli-v6.1-fix,f150w_tot_1,365,0.848858,1.0108,0.0194,7360,1.6699924,2.1602461,4.02275
macs1423-ncf-grizli-v6.1-fix,f150w2-f162m_tot_1,369,0.86508,1.009436,0.0194,7323,3.4509041,4.457431,7.69965
macs1423-ncf-grizli-v6.1-fix,f160w_tot_1,205,0.944433,1.0103315,0.0194,2566,8.071806,10.77265,18.044693
macs1423-ncf-grizli-v6.1-fix,f182m_tot_1,370,0.886901,1.0078394,0.0194,7364,2.0093565,2.5963938,4.823981
macs1423-ncf-grizli-v6.1-fix,f210m_tot_1,371,0.905543,1.006528,0.0194,7363,2.2019827,2.8572476,5.238548
macs1423-ncf-grizli-v6.1-fix,f250m_tot_1,379,0.994275,1.0051203,0.0194,7680,3.1166432,4.0491734,7.303091
macs1423-ncf-grizli-v6.1-fix,f277w_tot_1,375,1.0,1.0045539,0.0194,7704,1.0912006,1.4374696,3.0238726
macs1423-ncf-grizli-v6.1-fix,f300m_tot_1,380,1.012958,1.0040749,0.0194,7667,2.150123,2.8125684,5.225164
macs1423-ncf-grizli-v6.1-fix,f335m_tot_1,381,1.053535,1.0015635,0.0194,7688,1.4933299,1.9698046,3.8923283
macs1423-ncf-grizli-v6.1-fix,f350lpu_tot_1,339,0.890491,1.0579782,0.0194,3485,6.6913714,8.50585,12.349435
macs1423-ncf-grizli-v6.1-fix,f360m_tot_1,382,1.079822,1.0000035,0.0194,7690,1.5505074,2.0327334,3.9932227
macs1423-ncf-grizli-v6.1-fix,f410m_tot_1,383,1.121458,1.0000001,0.0194,7709,1.881425,2.4319754,4.4476295
macs1423-ncf-grizli-v6.1-fix,f435w_tot_1,233,1.0,1.0766883,0.0194,0,-1.0,-1.0,-1.0
macs1423-ncf-grizli-v6.1-fix,f438wu_tot_1,211,1.033474,1.0765182,0.0194,5220,6.1934137,9.453303,15.998798
macs1423-ncf-grizli-v6.1-fix,f444w_tot_1,377,1.146759,1.0000005,0.0194,7688,1.6124252,2.080076,3.773213
macs1423-ncf-grizli-v6.1-fix,f606w_tot_1,236,1.0,1.051627,0.0194,0,-1.0,-1.0,-1.0
macs1423-ncf-grizli-v6.1-fix,f606wu_tot_1,214,0.910589,1.0519503,0.0194,5004,3.6918273,5.6824837,10.314045
ngdeep-grizli-v6.0-fix,f105w_tot_1,202,0.929537,1.0062281,0.0062,5900,2.720444,4.485883,18.134356
ngdeep-grizli-v6.0-fix,f115w_tot_1,364,0.868815,1.0052986,0.0062,10482,0.6791576,0.93107563,1.9133573
